COD_TOURNEY_ID,DES_TOURNEY_NAME,DES_TOURNEY_LEVEL,NUM_TOURNEY_DRAW_SIZE,DES_TOURNEY_SURFACE,FLAG_TOURNEY_IS_INDOOR,REF_YEAR,DATE_INGESTION
1982-206,Cairo,A,32.0,Clay,False,1982,2026-08-22
1982-237,Sao Paulo,A,32.0,Clay,False,1982,2026-08-22
1982-301,Auckland,A,32.0,Hard,False,1982,2026-08-22
1982-303,Buenos Aires,A,32.0,Clay,False,1982,2026-08-22
1982-305,Nice,A,32.0,Clay,False,1982,2026-08-22
1982-308,Munich,A,32.0,Clay,False,1982,2026-08-22
1982-309,Madrid,A,32.0,Clay,False,1982,2026-08-22
1982-310,Florence,A,32.0,Clay,False,1982,2026-08-22
1982-311,Queen's Club,A,64.0,Grass,False,1982,2026-08-22
1982-313,Bristol,A,32.0,Grass,False,1982,2026-08-22
1982-314,Gstaad,A,32.0,Clay,False,1982,2026-08-22
1982-315,Newport,A,32.0,Grass,False,1982,2026-08-22
1982-316,Bastad,A,32.0,Clay,False,1982,2026-08-22
1982-317,Hilversum,A,32.0,Clay,False,1982,2026-08-22
1982-319,Kitzbuhel,A,64.0,Clay,False,1982,2026-08-22
1982-320,Cleveland,A,32.0,Hard,False,1982,2026-08-22
1982-321,Stuttgart Outdoor,A,32.0,Clay,False,1982,2026-08-22
1982-322,Geneva,A,32.0,Clay,False,1982,2026-08-22
1982-323,Bordeaux,A,32.0,Clay,False,1982,2026-08-22
1982-324,Maui,A,32.0,Hard,False,1982,2026-08-22
1982-325,Palermo,A,32.0,Clay,False,1982,2026-08-22
1982-327,Toulouse,A,32.0,Hard,False,1982,2026-08-22
1982-328,Basel,A,32.0,Hard,False,1982,2026-08-22
1982-329,Tokyo Outdoor,A,64.0,Clay,False,1982,2026-08-22
1982-331,Melbourne Indoor,A,32.0,Carpet,True,1982,2026-08-22
1982-332,Cologne,A,32.0,Hard,False,1982,2026-08-22
1982-333,Taipei,A,32.0,Carpet,True,1982,2026-08-22
1982-334,Bangkok,A,32.0,Carpet,True,1982,2026-08-22
1982-336,Hong Kong,A,32.0,Hard,False,1982,2026-08-22
1982-337,Vienna,A,32.0,Hard,False,1982,2026-08-22
1982-338,Sydney Outdoor,A,64.0,Grass,False,1982,2026-08-22
1982-339,Adelaide,A,32.0,Grass,False,1982,2026-08-22
1982-340,Melbourne,A,32.0,Grass,False,1982,2026-08-22
1982-341,Metz,A,32.0,Hard,False,1982,2026-08-22
1982-343,Columbus,A,32.0,Hard,False,1982,2026-08-22
1982-344,Caracas,A,32.0,Hard,False,1982,2026-08-22
1982-345,Monterrey,A,32.0,Carpet,True,1982,2026-08-22
1982-346,Tampa,A,32.0,Hard,False,1982,2026-08-22
1982-347,Bournemouth,A,32.0,Clay,False,1982,2026-08-22
1982-348,Frankfurt,A,32.0,Carpet,True,1982,2026-08-22
1982-349,Stowe,A,32.0,Hard,False,1982,2026-08-22
1982-351,Linz,A,32.0,Clay,False,1982,2026-08-22
1982-352,Paris Indoor,A,32.0,Hard,True,1982,2026-08-22
1982-353,Quito,A,32.0,Clay,False,1982,2026-08-22
1982-389,Denver,A,32.0,Carpet,True,1982,2026-08-22
1982-393,Adelaide-2,A,32.0,Grass,False,1982,2026-08-22
1982-401,Philadelphia,A,32.0,Carpet,True,1982,2026-08-22
1982-402,Memphis,A,64.0,Carpet,True,1982,2026-08-22
1982-404,La Quinta,A,64.0,Hard,False,1982,2026-08-22
1982-405,Houston,A,32.0,Clay,False,1982,2026-08-22
1982-406,Brussels,A,32.0,Hard,False,1982,2026-08-22
1982-407,Rotterdam,A,32.0,Carpet,True,1982,2026-08-22
1982-408,Milan,A,32.0,Carpet,True,1982,2026-08-22
1982-410,Monte Carlo,A,32.0,Clay,False,1982,2026-08-22
1982-413,Las Vegas,A,32.0,Hard,False,1982,2026-08-22
1982-414,Hamburg,A,64.0,Clay,False,1982,2026-08-22
1982-415,Forest Hills WCT,A,64.0,Clay,False,1982,2026-08-22
1982-416,Rome,M,64.0,Clay,False,1982,2026-08-22
1982-417,Boston,A,64.0,Clay,False,1982,2026-08-22
1982-418,Washington,A,64.0,Clay,False,1982,2026-08-22
1982-419,Indianapolis,A,64.0,Clay,False,1982,2026-08-22
1982-421,Montreal / Toronto,M,64.0,Hard,False,1982,2026-08-22
1982-422,Cincinnati,M,64.0,Hard,False,1982,2026-08-22
1982-423,Los Angeles,A,32.0,Hard,False,1982,2026-08-22
1982-424,San Francisco,A,32.0,Carpet,True,1982,2026-08-22
1982-425,Barcelona,A,64.0,Clay,False,1982,2026-08-22
1982-426,Johannesburg,A,32.0,Hard,False,1982,2026-08-22
1982-427,Sydney Indoor,A,32.0,Hard,True,1982,2026-08-22
1982-428,Tokyo Indoor,A,32.0,Carpet,True,1982,2026-08-22
1982-429,Stockholm,A,64.0,Hard,False,1982,2026-08-22
1982-430,Wembley,A,32.0,Carpet,True,1982,2026-08-22
1982-520,Roland Garros,G,128.0,Clay,False,1982,2026-08-22
1982-540,Wimbledon,G,128.0,Grass,False,1982,2026-08-22
1982-560,US Open,G,128.0,Hard,False,1982,2026-08-22
1982-580,Australian Open,G,96.0,Grass,False,1982,2026-08-22
1982-605,Masters,M,12.0,Carpet,True,1983,2026-08-22
1982-610,Dallas WCT,A,8.0,Carpet,True,1982,2026-08-22
1982-702,Venice,A,32.0,Clay,False,1982,2026-08-22
1982-704,Ancona,A,32.0,Carpet,True,1982,2026-08-22
1982-705,North Conway,A,64.0,Clay,False,1982,2026-08-22
1982-707,South Orange,A,32.0,Clay,False,1982,2026-08-22
1982-724,Hilton Head WCT,A,32.0,Clay,False,1982,2026-08-22
1982-726,Bahia,A,32.0,Carpet,True,1982,2026-08-22
1982-802,Richmond WCT,A,16.0,Carpet,True,1982,2026-08-22
1982-803,Delray Beach WCT,A,16.0,Clay,False,1982,2026-08-22
1982-804,Munich-2 WCT,A,32.0,Carpet,True,1982,2026-08-22
1982-806,Naples Finals WCT,F,8.0,Carpet,True,1982,2026-08-22
1982-807,Mexico City WCT,A,16.0,Carpet,True,1982,2026-08-22
1982-808,Genova WCT,A,32.0,Carpet,True,1982,2026-08-22
1982-809,Strasbourg WCT,A,32.0,Carpet,True,1982,2026-08-22
1982-810,Zurich WCT,A,32.0,Carpet,True,1982,2026-08-22
1982-811,Zell Am See WCT,A,32.0,Clay,False,1982,2026-08-22
1982-812,Cap D'Adge WCT,A,32.0,Clay,False,1982,2026-08-22
1982-813,La Costa WCT,A,16.0,Hard,False,1982,2026-08-22
1982-814,Los Angeles-2 WCT,A,32.0,Carpet,True,1982,2026-08-22
1982-815,Amsterdam WCT,A,16.0,Carpet,True,1982,2026-08-22
1982-816,Baltimore WCT,A,16.0,Carpet,True,1982,2026-08-22
1982-817,Dortmund WCT,A,32.0,Carpet,True,1982,2026-08-22
1982-818,Chicago-2 WCT,A,16.0,Carpet,True,1982,2026-08-22
1982-819,Hartford WCT,A,16.0,Carpet,True,1982,2026-08-22
1983-201,Guaruja,A,64.0,Hard,False,1983,2026-08-22
1983-204,Vina del Mar,A,32.0,Clay,False,1983,2026-08-22
1983-301,Auckland,A,32.0,Hard,False,1983,2026-08-22
1983-304,Nancy,A,32.0,Hard,False,1983,2026-08-22
1983-305,Nice,A,32.0,Clay,False,1983,2026-08-22
1983-308,Munich,A,32.0,Clay,False,1983,2026-08-22
1983-309,Madrid,A,32.0,Clay,False,1983,2026-08-22
1983-310,Florence,A,32.0,Clay,False,1983,2026-08-22
1983-311,Queen's Club,A,64.0,Grass,False,1983,2026-08-22
1983-313,Bristol,A,32.0,Grass,False,1983,2026-08-22
1983-314,Gstaad,A,32.0,Clay,False,1983,2026-08-22
1983-315,Newport,A,32.0,Grass,False,1983,2026-08-22
1983-316,Bastad,A,32.0,Clay,False,1983,2026-08-22
1983-317,Hilversum,A,32.0,Clay,False,1983,2026-08-22
1983-319,Kitzbuhel,A,48.0,Clay,False,1983,2026-08-22
1983-321,Stuttgart Outdoor,A,32.0,Clay,False,1983,2026-08-22
1983-322,Geneva,A,32.0,Clay,False,1983,2026-08-22
1983-323,Bordeaux,A,32.0,Clay,False,1983,2026-08-22
1983-324,Maui,A,32.0,Hard,False,1983,2026-08-22
1983-325,Palermo,A,32.0,Clay,False,1983,2026-08-22
1983-326,Brisbane,A,32.0,Carpet,True,1983,2026-08-22
1983-327,Toulouse,A,32.0,Hard,False,1983,2026-08-22
1983-328,Basel,A,32.0,Hard,False,1983,2026-08-22
1983-329,Tokyo Outdoor,A,64.0,Hard,False,1983,2026-08-22
1983-330,Tel Aviv,A,32.0,Hard,False,1983,2026-08-22
1983-332,Cologne,A,32.0,Carpet,True,1983,2026-08-22
1983-333,Taipei,A,32.0,Carpet,True,1983,2026-08-22
1983-336,Hong Kong,A,32.0,Hard,False,1983,2026-08-22
1983-337,Vienna,A,32.0,Hard,False,1983,2026-08-22
1983-338,Sydney Outdoor,A,64.0,Grass,False,1983,2026-08-22
1983-339,Adelaide,A,32.0,Grass,False,1983,2026-08-22
1983-342,Aix en Provence,A,32.0,Clay,False,1983,2026-08-22
1983-343,Columbus,A,32.0,Hard,False,1983,2026-08-22
1983-344,Caracas,A,32.0,Hard,False,1983,2026-08-22
1983-345,Monterrey,A,32.0,Carpet,True,1983,2026-08-22
1983-346,Tampa,A,32.0,Carpet,True,1983,2026-08-22
1983-347,Bournemouth,A,32.0,Clay,False,1983,2026-08-22
1983-349,Stowe,A,32.0,Hard,False,1983,2026-08-22
1983-388,Dallas,A,32.0,Hard,False,1983,2026-08-22
1983-401,Philadelphia,A,64.0,Carpet,True,1983,2026-08-22
1983-402,Memphis,A,64.0,Carpet,True,1983,2026-08-22
1983-405,Houston-WCT,A,32.0,Clay,False,1983,2026-08-22
1983-406,Brussels,A,32.0,Carpet,True,1983,2026-08-22
1983-407,Rotterdam,A,32.0,Hard,False,1983,2026-08-22
1983-408,Milan,A,32.0,Carpet,True,1983,2026-08-22
1983-410,Monte Carlo,A,32.0,Clay,False,1983,2026-08-22
1983-413,Las Vegas,A,32.0,Hard,False,1983,2026-08-22
1983-414,Hamburg,A,56.0,Clay,False,1983,2026-08-22
1983-415,Forest Hills WCT,A,64.0,Clay,False,1983,2026-08-22
1983-416,Rome,M,64.0,Clay,False,1983,2026-08-22
1983-417,Boston,A,56.0,Clay,False,1983,2026-08-22
1983-418,Washington,A,56.0,Clay,False,1983,2026-08-22
1983-419,Indianapolis,A,56.0,Clay,False,1983,2026-08-22
1983-421,Montreal / Toronto,M,56.0,Hard,False,1983,2026-08-22
1983-422,Cincinnati,M,64.0,Hard,False,1983,2026-08-22
1983-423,Los Angeles,A,64.0,Hard,False,1983,2026-08-22
1983-424,San Francisco,A,32.0,Carpet,True,1983,2026-08-22
1983-425,Barcelona,A,64.0,Clay,False,1983,2026-08-22
1983-426,Johannesburg,A,32.0,Hard,False,1983,2026-08-22
1983-427,Sydney Indoor,A,32.0,Hard,True,1983,2026-08-22
1983-428,Tokyo Indoor,A,32.0,Carpet,True,1983,2026-08-22
1983-429,Stockholm,A,64.0,Hard,False,1983,2026-08-22
1983-430,Wembley,A,32.0,Carpet,True,1983,2026-08-22
1983-520,Roland Garros,G,128.0,Clay,False,1983,2026-08-22
1983-540,Wimbledon,G,128.0,Grass,False,1983,2026-08-22
1983-560,US Open,G,128.0,Hard,False,1983,2026-08-22
1983-580,Australian Open,G,96.0,Grass,False,1983,2026-08-22
1983-605,Masters,M,12.0,Carpet,True,1984,2026-08-22
1983-610,Dallas WCT,A,16.0,Carpet,True,1983,2026-08-22
1983-702,Venice,A,32.0,Clay,False,1983,2026-08-22
1983-703,Ferrara,A,32.0,Carpet,True,1983,2026-08-22
1983-705,North Conway,A,56.0,Clay,False,1983,2026-08-22
1983-707,South Orange,A,32.0,Clay,False,1983,2026-08-22
1983-708,La Quinta,A,64.0,Hard,False,1983,2026-08-22
1983-723,Lisbon,A,32.0,Clay,False,1983,2026-08-22
1983-724,Hilton Head WCT,A,8.0,Clay,False,1983,2026-08-22
1983-726,Bahia,A,32.0,Hard,False,1983,2026-08-22
1983-802,Richmond WCT,A,32.0,Carpet,True,1983,2026-08-22
1983-803,Delray Beach WCT,A,32.0,Clay,False,1983,2026-08-22
1983-804,Munich WCT,A,32.0,Carpet,True,1983,2026-08-22
1983-805,Detroit WCT,A,8.0,Carpet,True,1983,2026-08-22
1984-301,Auckland,A,32.0,Hard,False,1984,2026-08-22
1984-305,Nice,A,32.0,Clay,False,1984,2026-08-22
1984-306,Bari,A,32.0,Clay,False,1984,2026-08-22
1984-308,Munich,A,32.0,Clay,False,1984,2026-08-22
1984-309,Madrid,A,32.0,Carpet,True,1984,2026-08-22
1984-310,Florence,A,32.0,Clay,False,1984,2026-08-22
1984-311,Queen's Club,A,64.0,Grass,False,1984,2026-08-22
1984-313,Bristol,A,64.0,Grass,False,1984,2026-08-22
1984-314,Gstaad,A,32.0,Clay,False,1984,2026-08-22
1984-315,Newport,A,32.0,Grass,False,1984,2026-08-22
1984-316,Bastad,A,32.0,Clay,False,1984,2026-08-22
1984-317,Hilversum,A,32.0,Clay,False,1984,2026-08-22
1984-318,Livingston,A,32.0,Hard,False,1984,2026-08-22
1984-319,Kitzbuhel,A,48.0,Clay,False,1984,2026-08-22
1984-320,Cleveland,A,32.0,Hard,False,1984,2026-08-22
1984-321,Stuttgart Outdoor,A,32.0,Clay,False,1984,2026-08-22
1984-322,Geneva,A,32.0,Clay,False,1984,2026-08-22
1984-323,Bordeaux,A,32.0,Clay,False,1984,2026-08-22
1984-324,Honolulu,A,32.0,Hard,False,1984,2026-08-22
1984-325,Palermo,A,32.0,Clay,False,1984,2026-08-22
1984-326,Brisbane,A,32.0,Carpet,True,1984,2026-08-22
1984-327,Toulouse,A,32.0,Hard,False,1984,2026-08-22
1984-328,Basel,A,32.0,Hard,False,1984,2026-08-22
1984-329,Tokyo Outdoor,A,64.0,Hard,False,1984,2026-08-22
1984-330,Tel Aviv,A,32.0,Hard,False,1984,2026-08-22
1984-331,Melbourne Indoor,A,32.0,Carpet,True,1984,2026-08-22
1984-332,Cologne,A,32.0,Hard,False,1984,2026-08-22
1984-333,Taipei,A,32.0,Carpet,True,1984,2026-08-22
1984-335,Treviso,A,32.0,Clay,False,1984,2026-08-22
1984-336,Hong Kong,A,32.0,Hard,False,1984,2026-08-22
1984-337,Vienna,A,32.0,Hard,False,1984,2026-08-22
1984-338,Sydney Outdoor,A,64.0,Grass,False,1984,2026-08-22
1984-339,Adelaide,A,32.0,Grass,False,1984,2026-08-22
1984-340,Melbourne,A,32.0,Grass,False,1984,2026-08-22
1984-341,Metz,A,32.0,Hard,False,1984,2026-08-22
1984-342,Aix en Provence,A,32.0,Clay,False,1984,2026-08-22
1984-343,Columbus,A,32.0,Hard,False,1984,2026-08-22
1984-401,Philadelphia,A,48.0,Carpet,True,1984,2026-08-22
1984-402,Memphis,A,48.0,Carpet,True,1984,2026-08-22
1984-406,Brussels,A,32.0,Carpet,True,1984,2026-08-22
1984-407,Rotterdam,A,32.0,Carpet,True,1984,2026-08-22
1984-408,Milan,A,32.0,Carpet,True,1984,2026-08-22
1984-410,Monte Carlo,A,32.0,Clay,False,1984,2026-08-22
1984-414,Hamburg,A,56.0,Clay,False,1984,2026-08-22
1984-415,Forest Hills WCT,A,64.0,Clay,False,1984,2026-08-22
1984-416,Rome,M,64.0,Clay,False,1984,2026-08-22
1984-417,Boston,A,64.0,Clay,False,1984,2026-08-22
1984-418,Washington,A,56.0,Clay,False,1984,2026-08-22
1984-419,Indianapolis,A,56.0,Clay,False,1984,2026-08-22
1984-421,Montreal / Toronto,M,56.0,Hard,False,1984,2026-08-22
1984-422,Cincinnati,M,64.0,Hard,False,1984,2026-08-22
1984-423,Los Angeles,A,48.0,Hard,False,1984,2026-08-22
1984-424,San Francisco,A,32.0,Carpet,True,1984,2026-08-22
1984-425,Barcelona,A,64.0,Clay,False,1984,2026-08-22
1984-426,Johannesburg,A,32.0,Hard,False,1984,2026-08-22
1984-427,Sydney Indoor,A,32.0,Hard,True,1984,2026-08-22
1984-428,Tokyo Indoor,A,32.0,Carpet,True,1984,2026-08-22
1984-429,Stockholm,A,48.0,Hard,False,1984,2026-08-22
1984-430,Wembley,A,32.0,Carpet,True,1984,2026-08-22
1984-431,Luxembourg,A,32.0,Carpet,True,1984,2026-08-22
1984-520,Roland Garros,G,128.0,Clay,False,1984,2026-08-22
1984-540,Wimbledon,G,128.0,Grass,False,1984,2026-08-22
1984-560,US Open,G,128.0,Hard,False,1984,2026-08-22
1984-580,Australian Open,G,96.0,Grass,False,1984,2026-08-22
1984-605,Masters,M,12.0,Carpet,True,1985,2026-08-22
1984-610,Dallas WCT,A,16.0,Carpet,True,1984,2026-08-22
1984-705,North Conway,A,64.0,Clay,False,1984,2026-08-22
1984-708,La Quinta,A,56.0,Hard,False,1984,2026-08-22
1984-718,Boca West,A,32.0,Hard,False,1984,2026-08-22
1984-802,Richmond WCT,A,16.0,Carpet,True,1984,2026-08-22
1984-820,Houston WCT,A,16.0,Clay,False,1984,2026-08-22
1985-301,Auckland,A,32.0,Hard,False,1985,2026-08-22
1985-302,Toronto Indoor,A,32.0,Carpet,True,1985,2026-08-22
1985-303,Buenos Aires,A,32.0,Clay,False,1985,2026-08-22
1985-304,Nancy,A,32.0,Hard,False,1985,2026-08-22
1985-305,Nice,A,32.0,Clay,False,1985,2026-08-22
1985-306,Bari,A,32.0,Clay,False,1985,2026-08-22
1985-307,Marbella,A,32.0,Clay,False,1985,2026-08-22
1985-308,Munich,A,32.0,Clay,False,1985,2026-08-22
1985-309,Madrid,A,32.0,Clay,False,1985,2026-08-22
1985-310,Florence,A,32.0,Clay,False,1985,2026-08-22
1985-311,Queen's Club,A,64.0,Grass,False,1985,2026-08-22
1985-312,Bologna,A,32.0,Clay,False,1985,2026-08-22
1985-313,Bristol,A,48.0,Grass,False,1985,2026-08-22
1985-314,Gstaad,A,32.0,Clay,False,1985,2026-08-22
1985-315,Newport,A,32.0,Grass,False,1985,2026-08-22
1985-316,Bastad,A,32.0,Clay,False,1985,2026-08-22
1985-317,Hilversum,A,32.0,Clay,False,1985,2026-08-22
1985-318,Livingston,A,32.0,Hard,False,1985,2026-08-22
1985-319,Kitzbuhel,A,64.0,Clay,False,1985,2026-08-22
1985-320,Cleveland,A,32.0,Hard,False,1985,2026-08-22
1985-321,Stuttgart Outdoor,A,32.0,Clay,False,1985,2026-08-22
1985-322,Geneva,A,32.0,Clay,False,1985,2026-08-22
1985-323,Bordeaux,A,32.0,Clay,False,1985,2026-08-22
1985-325,Palermo,A,32.0,Clay,False,1985,2026-08-22
1985-326,Brisbane,A,32.0,Carpet,True,1985,2026-08-22
1985-327,Toulouse,A,32.0,Hard,False,1985,2026-08-22
1985-328,Basel,A,32.0,Hard,False,1985,2026-08-22
1985-329,Tokyo Outdoor,A,64.0,Hard,False,1985,2026-08-22
1985-330,Tel Aviv,A,32.0,Hard,False,1985,2026-08-22
1985-331,Melbourne Indoor,A,32.0,Carpet,True,1985,2026-08-22
1985-332,Cologne,A,32.0,Hard,False,1985,2026-08-22
1985-336,Hong Kong,A,32.0,Hard,False,1985,2026-08-22
1985-337,Vienna,A,32.0,Hard,False,1985,2026-08-22
1985-338,Sydney Outdoor,A,56.0,Grass,False,1985,2026-08-22
1985-339,Adelaide,A,32.0,Grass,False,1985,2026-08-22
1985-340,Melbourne,A,32.0,Grass,False,1985,2026-08-22
1985-401,Philadelphia,A,48.0,Carpet,True,1985,2026-08-22
1985-402,Memphis,A,48.0,Carpet,True,1985,2026-08-22
1985-403,Delray Beach,M,128.0,Hard,False,1985,2026-08-22
1985-405,Houston,A,32.0,Carpet,True,1985,2026-08-22
1985-406,Brussels,A,32.0,Carpet,True,1985,2026-08-22
1985-407,Rotterdam,A,32.0,Carpet,True,1985,2026-08-22
1985-408,Milan,A,32.0,Carpet,True,1985,2026-08-22
1985-410,Monte Carlo,A,48.0,Clay,False,1985,2026-08-22
1985-411,Chicago,A,32.0,Carpet,True,1985,2026-08-22
1985-412,Atlanta,A,32.0,Carpet,True,1985,2026-08-22
1985-413,Las Vegas,A,32.0,Hard,False,1985,2026-08-22
1985-414,Hamburg,A,56.0,Clay,False,1985,2026-08-22
1985-415,Forest Hills,A,64.0,Clay,False,1985,2026-08-22
1985-416,Rome,M,64.0,Clay,False,1985,2026-08-22
1985-417,Boston,A,56.0,Clay,False,1985,2026-08-22
1985-418,Washington,A,56.0,Clay,False,1985,2026-08-22
1985-419,Indianapolis,A,56.0,Clay,False,1985,2026-08-22
1985-420,Stratton Mountain,A,64.0,Hard,False,1985,2026-08-22
1985-421,Montreal / Toronto,M,56.0,Hard,False,1985,2026-08-22
1985-422,Cincinnati,M,64.0,Hard,False,1985,2026-08-22
1985-423,Los Angeles,A,32.0,Hard,False,1985,2026-08-22
1985-424,San Francisco,A,32.0,Carpet,True,1985,2026-08-22
1985-425,Barcelona,A,64.0,Clay,False,1985,2026-08-22
1985-426,Johannesburg,A,32.0,Hard,False,1985,2026-08-22
1985-427,Sydney Indoor,A,32.0,Hard,True,1985,2026-08-22
1985-428,Tokyo Indoor,A,32.0,Carpet,True,1985,2026-08-22
1985-429,Stockholm,A,32.0,Hard,False,1985,2026-08-22
1985-430,Wembley,A,32.0,Carpet,True,1985,2026-08-22
1985-520,Roland Garros,G,128.0,Clay,False,1985,2026-08-22
1985-540,Wimbledon,G,128.0,Grass,False,1985,2026-08-22
1985-560,US Open,G,128.0,Hard,False,1985,2026-08-22
1985-580,Australian Open,G,96.0,Grass,False,1985,2026-08-22
1985-605,Masters,M,16.0,Carpet,True,1986,2026-08-22
1985-610,Dallas,A,16.0,Carpet,True,1985,2026-08-22
1985-708,La Quinta,A,56.0,Hard,False,1985,2026-08-22
1985-727,Fort Myers,A,32.0,Hard,False,1985,2026-08-22
1986-240,Itaparica,A,32.0,Hard,False,1986,2026-08-22
1986-301,Auckland,A,32.0,Hard,False,1986,2026-08-22
1986-302,Toronto Indoor,A,32.0,Carpet,True,1986,2026-08-22
1986-303,Buenos Aires,A,32.0,Clay,False,1986,2026-08-22
1986-305,Nice,A,32.0,Clay,False,1986,2026-08-22
1986-306,Bari,A,32.0,Clay,False,1986,2026-08-22
1986-308,Munich,A,32.0,Clay,False,1986,2026-08-22
1986-309,Madrid,A,32.0,Clay,False,1986,2026-08-22
1986-310,Florence,A,32.0,Clay,False,1986,2026-08-22
1986-311,Queen's Club,A,64.0,Grass,False,1986,2026-08-22
1986-312,Bologna,A,32.0,Clay,False,1986,2026-08-22
1986-313,Bristol,A,48.0,Grass,False,1986,2026-08-22
1986-314,Gstaad,A,32.0,Clay,False,1986,2026-08-22
1986-315,Newport,A,32.0,Grass,False,1986,2026-08-22
1986-316,Bastad,A,32.0,Clay,False,1986,2026-08-22
1986-317,Hilversum,A,32.0,Clay,False,1986,2026-08-22
1986-318,Livingston,A,32.0,Hard,False,1986,2026-08-22
1986-319,Kitzbuhel,A,64.0,Clay,False,1986,2026-08-22
1986-321,Stuttgart Outdoor,A,48.0,Clay,False,1986,2026-08-22
1986-322,Geneva,A,32.0,Clay,False,1986,2026-08-22
1986-323,Bordeaux,A,32.0,Clay,False,1986,2026-08-22
1986-325,Palermo,A,32.0,Clay,False,1986,2026-08-22
1986-327,Toulouse,A,32.0,Hard,False,1986,2026-08-22
1986-328,Basel,A,32.0,Hard,False,1986,2026-08-22
1986-329,Tokyo Outdoor,A,64.0,Hard,False,1986,2026-08-22
1986-330,Tel Aviv,A,32.0,Hard,False,1986,2026-08-22
1986-332,Cologne,A,32.0,Hard,False,1986,2026-08-22
1986-336,Hong Kong,A,32.0,Hard,False,1986,2026-08-22
1986-337,Vienna,A,32.0,Hard,False,1986,2026-08-22
1986-341,Metz,A,32.0,Carpet,True,1986,2026-08-22
1986-352,Paris Indoor,A,32.0,Carpet,True,1986,2026-08-22
1986-366,St. Vincent,A,32.0,Clay,False,1986,2026-08-22
1986-367,Athens,A,32.0,Clay,False,1986,2026-08-22
1986-401,Philadelphia,A,48.0,Carpet,True,1986,2026-08-22
1986-402,Memphis,A,48.0,Carpet,True,1986,2026-08-22
1986-403,Boca West,M,128.0,Hard,False,1986,2026-08-22
1986-405,Houston,A,32.0,Carpet,True,1986,2026-08-22
1986-406,Brussels,A,32.0,Carpet,True,1986,2026-08-22
1986-407,Rotterdam,A,32.0,Carpet,True,1986,2026-08-22
1986-408,Milan,A,32.0,Carpet,True,1986,2026-08-22
1986-410,Monte Carlo,A,48.0,Clay,False,1986,2026-08-22
1986-411,Chicago,A,32.0,Carpet,True,1986,2026-08-22
1986-412,Atlanta,A,32.0,Carpet,True,1986,2026-08-22
1986-414,Hamburg,A,56.0,Clay,False,1986,2026-08-22
1986-415,Forest Hills,A,64.0,Clay,False,1986,2026-08-22
1986-416,Rome,M,64.0,Clay,False,1986,2026-08-22
1986-417,Boston,A,56.0,Clay,False,1986,2026-08-22
1986-418,Washington,A,56.0,Clay,False,1986,2026-08-22
1986-419,Indianapolis,A,56.0,Clay,False,1986,2026-08-22
1986-420,Stratton Mountain,A,64.0,Hard,False,1986,2026-08-22
1986-421,Montreal / Toronto,M,56.0,Hard,False,1986,2026-08-22
1986-422,Cincinnati,M,64.0,Hard,False,1986,2026-08-22
1986-423,Los Angeles,A,32.0,Hard,False,1986,2026-08-22
1986-424,San Francisco,A,32.0,Carpet,True,1986,2026-08-22
1986-425,Barcelona,A,64.0,Clay,False,1986,2026-08-22
1986-426,Johannesburg,A,32.0,Hard,False,1986,2026-08-22
1986-427,Sydney Indoor,A,32.0,Hard,True,1986,2026-08-22
1986-428,Tokyo Indoor,A,32.0,Carpet,True,1986,2026-08-22
1986-429,Stockholm,A,56.0,Hard,False,1986,2026-08-22
1986-430,Wembley,A,32.0,Carpet,True,1986,2026-08-22
1986-433,Scottsdale,A,32.0,Hard,False,1986,2026-08-22
1986-520,Roland Garros,G,128.0,Clay,False,1986,2026-08-22
1986-540,Wimbledon,G,128.0,Grass,False,1986,2026-08-22
1986-560,US Open,G,128.0,Hard,False,1986,2026-08-22
1986-605,Masters Dec,M,8.0,Carpet,True,1986,2026-08-22
1986-610,Dallas,A,16.0,Carpet,True,1986,2026-08-22
1986-708,La Quinta,A,56.0,Hard,False,1986,2026-08-22
1986-727,Fort Myers,A,32.0,Hard,False,1986,2026-08-22
1987-201,Guaruja,A,32.0,Hard,False,1987,2026-08-22
1987-224,Schenectady,A,32.0,Hard,False,1987,2026-08-22
1987-237,Sao Paulo,A,32.0,Hard,False,1987,2026-08-22
1987-240,Itaparica,A,32.0,Hard,False,1987,2026-08-22
1987-301,Auckland,A,32.0,Hard,False,1987,2026-08-22
1987-303,Buenos Aires,A,32.0,Clay,False,1987,2026-08-22
1987-304,Nancy,A,32.0,Carpet,True,1987,2026-08-22
1987-305,Nice,A,32.0,Clay,False,1987,2026-08-22
1987-306,Bari,A,32.0,Clay,False,1987,2026-08-22
1987-308,Munich,A,32.0,Clay,False,1987,2026-08-22
1987-309,Madrid,A,32.0,Clay,False,1987,2026-08-22
1987-310,Florence,A,32.0,Clay,False,1987,2026-08-22
1987-311,Queen's Club,A,64.0,Grass,False,1987,2026-08-22
1987-312,Bologna,A,32.0,Clay,False,1987,2026-08-22
1987-313,Bristol,A,48.0,Grass,False,1987,2026-08-22
1987-314,Gstaad,A,32.0,Clay,False,1987,2026-08-22
1987-315,Newport,A,32.0,Grass,False,1987,2026-08-22
1987-316,Bastad,A,32.0,Clay,False,1987,2026-08-22
1987-317,Hilversum,A,32.0,Clay,False,1987,2026-08-22
1987-318,Livingston,A,32.0,Hard,False,1987,2026-08-22
1987-319,Kitzbuhel,A,64.0,Clay,False,1987,2026-08-22
