SK_PLAYER,SK_PLAYER_OPPONENT,TOTAL_MATCHES,TOTAL_WINS,TOTAL_LOSSES,DATE_INGESTION
2313,898,1,1,0,2026-08-22
2313,934,1,1,0,2026-08-22
2313,935,1,0,1,2026-08-22
2313,999,1,1,0,2026-08-22
2314,1012,1,1,0,2026-08-22
2314,1157,4,3,1,2026-08-22
2314,117,3,1,2,2026-08-22
2314,1232,6,3,3,2026-08-22
2314,1271,1,1,0,2026-08-22
2314,1314,1,0,1,2026-08-22
2314,1335,1,1,0,2026-08-22
2314,1395,2,2,0,2026-08-22
2314,1410,1,1,0,2026-08-22
2314,1497,3,2,1,2026-08-22
2314,1517,1,0,1,2026-08-22
2314,1660,1,1,0,2026-08-22
2314,1754,1,1,0,2026-08-22
2314,1835,11,0,11,2026-08-22
2314,1884,1,0,1,2026-08-22
2314,1907,1,1,0,2026-08-22
2314,1997,1,0,1,2026-08-22
2314,2020,1,1,0,2026-08-22
2314,2041,7,6,1,2026-08-22
2314,2164,1,1,0,2026-08-22
2314,2202,5,4,1,2026-08-22
2314,222,3,3,0,2026-08-22
2314,2266,4,2,2,2026-08-22
2314,2287,7,5,2,2026-08-22
2314,2330,2,1,1,2026-08-22
2314,2455,1,1,0,2026-08-22
2314,251,1,1,0,2026-08-22
2314,2530,1,1,0,2026-08-22
2314,2536,2,2,0,2026-08-22
2314,2541,2,1,1,2026-08-22
2314,2825,1,1,0,2026-08-22
2314,299,4,0,4,2026-08-22
2314,303,2,1,1,2026-08-22
2314,439,1,0,1,2026-08-22
2314,545,3,2,1,2026-08-22
2314,607,4,1,3,2026-08-22
2314,622,1,1,0,2026-08-22
2314,64,4,4,0,2026-08-22
2314,645,4,3,1,2026-08-22
2314,682,1,1,0,2026-08-22
2314,684,1,1,0,2026-08-22
2314,746,1,1,0,2026-08-22
2314,781,9,7,2,2026-08-22
2314,789,1,1,0,2026-08-22
2314,79,4,4,0,2026-08-22
2314,834,2,1,1,2026-08-22
2314,84,4,2,2,2026-08-22
2316,1789,1,0,1,2026-08-22
2317,1241,2,0,2,2026-08-22
2317,2244,1,0,1,2026-08-22
2317,2301,1,1,0,2026-08-22
2317,3091,1,1,0,2026-08-22
2317,3258,1,1,0,2026-08-22
2317,399,1,1,0,2026-08-22
2317,5138,1,0,1,2026-08-22
2318,1016,2,0,2,2026-08-22
2318,1052,1,1,0,2026-08-22
2318,110,2,0,2,2026-08-22
2318,1159,2,1,1,2026-08-22
2318,1192,1,0,1,2026-08-22
2318,150,1,1,0,2026-08-22
2318,1710,1,1,0,2026-08-22
2318,1833,1,1,0,2026-08-22
2318,1997,2,0,2,2026-08-22
2318,2119,1,0,1,2026-08-22
2318,2245,1,1,0,2026-08-22
2318,2528,1,1,0,2026-08-22
2318,2535,1,0,1,2026-08-22
2318,470,1,0,1,2026-08-22
2318,578,2,0,2,2026-08-22
2319,1759,2,1,1,2026-08-22
2319,2325,1,0,1,2026-08-22
2319,614,1,0,1,2026-08-22
2319,685,1,0,1,2026-08-22
2319,781,4,1,3,2026-08-22
232,1443,1,0,1,2026-08-22
232,1891,1,1,0,2026-08-22
232,1975,1,0,1,2026-08-22
232,209,1,0,1,2026-08-22
232,2182,2,1,1,2026-08-22
232,625,1,0,1,2026-08-22
2320,165,1,0,1,2026-08-22
2320,1862,1,0,1,2026-08-22
2320,1877,3,1,2,2026-08-22
2320,2123,5,1,4,2026-08-22
2320,2244,1,0,1,2026-08-22
2320,2397,2,0,2,2026-08-22
2320,2897,3,1,2,2026-08-22
2320,329,4,1,3,2026-08-22
2320,3339,1,1,0,2026-08-22
2320,3640,2,0,2,2026-08-22
2320,4738,1,1,0,2026-08-22
2320,4966,1,1,0,2026-08-22
2320,5200,1,1,0,2026-08-22
2320,582,1,1,0,2026-08-22
2320,653,1,0,1,2026-08-22
2321,1150,1,1,0,2026-08-22
2321,1158,2,1,1,2026-08-22
2321,1182,2,0,2,2026-08-22
2321,1229,2,1,1,2026-08-22
2321,1231,1,1,0,2026-08-22
2321,1241,1,1,0,2026-08-22
2321,1349,1,1,0,2026-08-22
2321,1360,1,0,1,2026-08-22
2321,1365,1,0,1,2026-08-22
2321,1403,3,3,0,2026-08-22
2321,1422,1,0,1,2026-08-22
2321,152,1,1,0,2026-08-22
2321,1567,2,2,0,2026-08-22
2321,1896,3,2,1,2026-08-22
2321,1910,1,1,0,2026-08-22
2321,1946,1,0,1,2026-08-22
2321,1965,2,2,0,2026-08-22
2321,2094,1,0,1,2026-08-22
2321,2130,1,0,1,2026-08-22
2321,2154,1,1,0,2026-08-22
2321,216,3,0,3,2026-08-22
2321,2219,1,0,1,2026-08-22
2321,2284,2,1,1,2026-08-22
2321,2449,1,1,0,2026-08-22
2321,2525,8,3,5,2026-08-22
2321,3706,1,1,0,2026-08-22
2321,414,1,1,0,2026-08-22
2321,4358,1,1,0,2026-08-22
2321,4424,1,1,0,2026-08-22
2321,5383,1,1,0,2026-08-22
2321,5544,1,1,0,2026-08-22
2321,5640,1,1,0,2026-08-22
2321,5900,1,1,0,2026-08-22
2321,630,1,1,0,2026-08-22
2321,653,10,4,6,2026-08-22
2321,750,2,2,0,2026-08-22
2321,826,3,1,2,2026-08-22
2321,833,1,0,1,2026-08-22
2321,916,1,1,0,2026-08-22
2322,1188,1,0,1,2026-08-22
2322,1228,1,1,0,2026-08-22
2322,1238,1,0,1,2026-08-22
2322,138,1,0,1,2026-08-22
2322,1381,2,2,0,2026-08-22
2322,2225,1,0,1,2026-08-22
2322,2360,1,0,1,2026-08-22
2322,2388,1,1,0,2026-08-22
2322,288,1,0,1,2026-08-22
2322,399,1,0,1,2026-08-22
2322,4227,1,1,0,2026-08-22
2322,4549,1,1,0,2026-08-22
2322,5383,1,0,1,2026-08-22
2322,5852,1,1,0,2026-08-22
2322,956,2,1,1,2026-08-22
2323,110,1,0,1,2026-08-22
2323,1105,1,1,0,2026-08-22
2323,1193,2,0,2,2026-08-22
2323,1304,1,1,0,2026-08-22
2323,1314,3,1,2,2026-08-22
2323,1428,3,2,1,2026-08-22
2323,1497,1,0,1,2026-08-22
2323,1517,3,1,2,2026-08-22
2323,153,5,1,4,2026-08-22
2323,1668,1,0,1,2026-08-22
2323,1786,1,0,1,2026-08-22
2323,1811,1,0,1,2026-08-22
2323,183,2,1,1,2026-08-22
2323,184,1,1,0,2026-08-22
2323,2009,1,0,1,2026-08-22
2323,2021,1,1,0,2026-08-22
2323,2047,1,0,1,2026-08-22
2323,2159,1,0,1,2026-08-22
2323,2218,2,1,1,2026-08-22
2323,2245,2,0,2,2026-08-22
2323,2401,2,0,2,2026-08-22
2323,2411,2,1,1,2026-08-22
2323,256,2,1,1,2026-08-22
2323,508,2,0,2,2026-08-22
2323,570,1,0,1,2026-08-22
2323,575,2,0,2,2026-08-22
2323,645,1,1,0,2026-08-22
2323,648,1,0,1,2026-08-22
2323,736,2,1,1,2026-08-22
2323,757,4,1,3,2026-08-22
2323,933,1,0,1,2026-08-22
2325,1008,4,0,4,2026-08-22
2325,1079,1,0,1,2026-08-22
2325,1356,1,0,1,2026-08-22
2325,1428,1,0,1,2026-08-22
2325,1464,2,1,1,2026-08-22
2325,1732,1,1,0,2026-08-22
2325,2007,1,1,0,2026-08-22
2325,2011,1,0,1,2026-08-22
2325,2323,1,0,1,2026-08-22
2325,2455,1,0,1,2026-08-22
2325,575,1,0,1,2026-08-22
2325,75,1,0,1,2026-08-22
2326,2007,1,0,1,2026-08-22
2327,1488,1,1,0,2026-08-22
2327,1609,1,1,0,2026-08-22
2327,1836,1,0,1,2026-08-22
2327,1886,1,1,0,2026-08-22
2327,2134,1,0,1,2026-08-22
2327,222,1,0,1,2026-08-22
2327,2379,1,0,1,2026-08-22
2327,361,2,1,1,2026-08-22
2327,623,1,1,0,2026-08-22
2327,719,1,0,1,2026-08-22
2327,774,2,2,0,2026-08-22
2327,873,1,1,0,2026-08-22
2327,95,1,0,1,2026-08-22
2328,1159,1,0,1,2026-08-22
2328,2228,1,0,1,2026-08-22
2328,2479,1,0,1,2026-08-22
2328,751,2,0,2,2026-08-22
2329,1125,1,1,0,2026-08-22
2329,114,1,1,0,2026-08-22
2329,1232,2,0,2,2026-08-22
2329,1344,4,0,4,2026-08-22
2329,1371,1,0,1,2026-08-22
2329,1561,1,0,1,2026-08-22
2329,1797,1,1,0,2026-08-22
2329,1941,1,0,1,2026-08-22
2329,197,1,1,0,2026-08-22
2329,2060,1,0,1,2026-08-22
2329,2200,3,1,2,2026-08-22
2329,226,1,0,1,2026-08-22
2329,2264,1,0,1,2026-08-22
2329,2266,1,1,0,2026-08-22
2329,2353,2,2,0,2026-08-22
2329,2404,1,1,0,2026-08-22
2329,446,1,0,1,2026-08-22
2329,505,1,1,0,2026-08-22
2329,517,1,1,0,2026-08-22
2329,525,1,0,1,2026-08-22
2329,719,1,0,1,2026-08-22
2329,742,1,1,0,2026-08-22
2329,834,4,3,1,2026-08-22
2329,929,1,0,1,2026-08-22
2330,1082,1,1,0,2026-08-22
2330,114,1,1,0,2026-08-22
2330,1206,1,1,0,2026-08-22
2330,1337,1,1,0,2026-08-22
2330,1805,1,0,1,2026-08-22
2330,1807,1,1,0,2026-08-22
2330,2007,1,0,1,2026-08-22
2330,2136,2,1,1,2026-08-22
2330,220,1,0,1,2026-08-22
2330,2266,2,0,2,2026-08-22
2330,368,1,0,1,2026-08-22
2330,51,1,1,0,2026-08-22
2330,721,1,0,1,2026-08-22
2330,728,1,1,0,2026-08-22
2330,75,1,0,1,2026-08-22
2330,928,1,1,0,2026-08-22
2331,1045,1,0,1,2026-08-22
2331,1116,1,0,1,2026-08-22
2331,1202,1,0,1,2026-08-22
2331,1232,2,1,1,2026-08-22
2331,1512,1,1,0,2026-08-22
2331,153,2,0,2,2026-08-22
2331,1748,2,1,1,2026-08-22
2331,1889,1,0,1,2026-08-22
2331,191,3,0,3,2026-08-22
2331,2017,2,2,0,2026-08-22
2331,2060,2,0,2,2026-08-22
2331,2126,1,1,0,2026-08-22
2331,2466,1,1,0,2026-08-22
2331,2530,1,0,1,2026-08-22
2331,43,1,1,0,2026-08-22
2331,508,1,1,0,2026-08-22
2331,575,1,0,1,2026-08-22
2331,771,1,0,1,2026-08-22
2332,1046,1,1,0,2026-08-22
2332,1249,1,0,1,2026-08-22
2332,1455,1,0,1,2026-08-22
2332,149,1,0,1,2026-08-22
2332,1514,1,0,1,2026-08-22
2332,1856,1,0,1,2026-08-22
2332,2076,1,0,1,2026-08-22
2332,2119,2,0,2,2026-08-22
2332,2149,2,0,2,2026-08-22
2332,2346,1,0,1,2026-08-22
2332,42,1,0,1,2026-08-22
2332,741,1,1,0,2026-08-22
2332,749,1,1,0,2026-08-22
2332,98,1,1,0,2026-08-22
2333,261,1,0,1,2026-08-22
2333,2693,1,0,1,2026-08-22
2333,329,1,0,1,2026-08-22
2333,3673,1,1,0,2026-08-22
2333,4042,1,0,1,2026-08-22
2333,4623,1,0,1,2026-08-22
2333,5217,1,0,1,2026-08-22
2334,1002,1,1,0,2026-08-22
2334,1044,1,0,1,2026-08-22
2334,107,2,0,2,2026-08-22
2334,1092,1,1,0,2026-08-22
2334,1101,1,1,0,2026-08-22
2334,1195,2,0,2,2026-08-22
2334,1196,1,0,1,2026-08-22
2334,1211,1,0,1,2026-08-22
2334,1256,1,0,1,2026-08-22
2334,1266,2,0,2,2026-08-22
2334,1278,1,1,0,2026-08-22
2334,1418,1,0,1,2026-08-22
2334,1427,1,1,0,2026-08-22
2334,152,2,0,2,2026-08-22
2334,155,1,1,0,2026-08-22
2334,1646,2,0,2,2026-08-22
2334,1686,1,0,1,2026-08-22
2334,1789,1,0,1,2026-08-22
2334,1852,3,0,3,2026-08-22
2334,2068,1,1,0,2026-08-22
2334,2140,1,0,1,2026-08-22
2334,2189,1,0,1,2026-08-22
2334,2190,1,0,1,2026-08-22
2334,2339,1,0,1,2026-08-22
2334,2441,1,1,0,2026-08-22
2334,2493,1,1,0,2026-08-22
2334,450,1,0,1,2026-08-22
2334,661,2,1,1,2026-08-22
2335,1510,1,0,1,2026-08-22
2335,1615,1,0,1,2026-08-22
2335,1866,2,1,1,2026-08-22
2335,209,1,0,1,2026-08-22
2336,1074,1,1,0,2026-08-22
2336,1606,1,0,1,2026-08-22
2336,208,1,0,1,2026-08-22
2336,341,1,0,1,2026-08-22
2337,1044,6,0,6,2026-08-22
2337,1055,1,1,0,2026-08-22
2337,1074,2,1,1,2026-08-22
2337,1176,1,0,1,2026-08-22
2337,1177,1,1,0,2026-08-22
2337,1183,3,1,2,2026-08-22
2337,1236,1,1,0,2026-08-22
2337,1255,1,0,1,2026-08-22
2337,1265,3,2,1,2026-08-22
2337,1282,2,0,2,2026-08-22
2337,1619,2,2,0,2026-08-22
2337,1680,3,1,2,2026-08-22
2337,1689,1,1,0,2026-08-22
2337,1790,1,1,0,2026-08-22
2337,1862,2,1,1,2026-08-22
2337,1888,1,0,1,2026-08-22
2337,2029,2,0,2,2026-08-22
2337,2049,1,1,0,2026-08-22
2337,2069,1,1,0,2026-08-22
2337,2108,1,1,0,2026-08-22
2337,2113,1,0,1,2026-08-22
2337,2215,1,1,0,2026-08-22
2337,2219,1,0,1,2026-08-22
2337,2238,1,0,1,2026-08-22
2337,2250,1,0,1,2026-08-22
2337,234,3,1,2,2026-08-22
2337,2348,3,1,2,2026-08-22
2337,2385,3,3,0,2026-08-22
2337,2417,1,1,0,2026-08-22
2337,2507,2,0,2,2026-08-22
2337,2687,1,1,0,2026-08-22
2337,404,1,1,0,2026-08-22
2337,4143,2,2,0,2026-08-22
2337,48,2,2,0,2026-08-22
2337,493,1,1,0,2026-08-22
2337,5917,2,2,0,2026-08-22
2337,640,1,0,1,2026-08-22
2337,886,2,1,1,2026-08-22
2337,916,1,1,0,2026-08-22
2337,949,1,0,1,2026-08-22
2337,969,4,2,2,2026-08-22
2337,977,2,1,1,2026-08-22
2337,988,2,0,2,2026-08-22
2338,1322,1,1,0,2026-08-22
2338,2403,1,1,0,2026-08-22
2338,788,1,0,1,2026-08-22
2338,795,1,1,0,2026-08-22
2339,1045,2,1,1,2026-08-22
2339,1074,5,3,2,2026-08-22
2339,1076,2,0,2,2026-08-22
2339,1078,1,0,1,2026-08-22
2339,1115,1,1,0,2026-08-22
2339,1142,1,1,0,2026-08-22
2339,1155,1,1,0,2026-08-22
2339,1194,1,0,1,2026-08-22
2339,1310,3,1,2,2026-08-22
2339,1326,1,1,0,2026-08-22
2339,1345,2,2,0,2026-08-22
2339,1350,2,2,0,2026-08-22
2339,137,1,0,1,2026-08-22
2339,1394,1,0,1,2026-08-22
2339,1439,1,1,0,2026-08-22
2339,145,4,2,2,2026-08-22
2339,1470,1,1,0,2026-08-22
2339,1492,6,5,1,2026-08-22
2339,1550,1,1,0,2026-08-22
2339,1551,1,1,0,2026-08-22
2339,1602,2,1,1,2026-08-22
2339,1613,1,1,0,2026-08-22
2339,169,1,0,1,2026-08-22
2339,1694,1,1,0,2026-08-22
2339,1698,1,1,0,2026-08-22
2339,1704,2,1,1,2026-08-22
2339,173,1,0,1,2026-08-22
2339,1768,1,1,0,2026-08-22
2339,1804,3,3,0,2026-08-22
2339,1908,1,0,1,2026-08-22
2339,2012,2,1,1,2026-08-22
2339,2031,1,1,0,2026-08-22
2339,2084,2,2,0,2026-08-22
2339,2254,2,1,1,2026-08-22
2339,2348,4,1,3,2026-08-22
2339,2381,8,4,4,2026-08-22
2339,2493,6,1,5,2026-08-22
2339,3156,1,1,0,2026-08-22
2339,324,6,5,1,2026-08-22
2339,370,2,2,0,2026-08-22
2339,386,2,2,0,2026-08-22
2339,418,4,2,2,2026-08-22
2339,420,2,1,1,2026-08-22
2339,443,2,1,1,2026-08-22
2339,47,3,2,1,2026-08-22
2339,480,2,2,0,2026-08-22
2339,535,1,1,0,2026-08-22
2339,588,2,1,1,2026-08-22
2339,71,1,1,0,2026-08-22
2339,788,5,2,3,2026-08-22
2339,905,2,1,1,2026-08-22
2339,907,1,1,0,2026-08-22
2339,934,1,0,1,2026-08-22
2339,937,1,0,1,2026-08-22
234,1028,8,3,5,2026-08-22
234,1214,3,1,2,2026-08-22
234,1245,2,0,2,2026-08-22
234,1280,3,3,0,2026-08-22
234,1284,1,0,1,2026-08-22
234,1285,5,5,0,2026-08-22
234,1372,4,1,3,2026-08-22
234,1381,2,0,2,2026-08-22
234,1587,1,1,0,2026-08-22
234,1649,1,0,1,2026-08-22
234,1898,3,1,2,2026-08-22
234,1930,2,1,1,2026-08-22
234,1935,4,0,4,2026-08-22
234,1956,1,0,1,2026-08-22
234,2033,2,1,1,2026-08-22
234,2176,4,1,3,2026-08-22
234,2186,1,1,0,2026-08-22
234,2225,1,0,1,2026-08-22
234,2246,2,2,0,2026-08-22
234,2250,2,0,2,2026-08-22
234,2362,1,0,1,2026-08-22
234,2407,9,4,5,2026-08-22
234,2449,9,8,1,2026-08-22
234,2470,1,0,1,2026-08-22
234,3293,1,1,0,2026-08-22
234,331,2,0,2,2026-08-22
234,345,2,2,0,2026-08-22
234,3550,3,3,0,2026-08-22
234,3791,1,1,0,2026-08-22
234,3843,1,1,0,2026-08-22
234,413,5,4,1,2026-08-22
234,435,1,1,0,2026-08-22
234,437,2,2,0,2026-08-22
234,4549,1,1,0,2026-08-22
234,457,1,1,0,2026-08-22
234,4623,1,1,0,2026-08-22
234,4879,2,2,0,2026-08-22
234,5340,1,1,0,2026-08-22
234,5491,1,1,0,2026-08-22
234,5532,1,1,0,2026-08-22
234,5843,1,1,0,2026-08-22
234,780,1,1,0,2026-08-22
234,852,1,1,0,2026-08-22
234,858,3,3,0,2026-08-22
234,940,10,3,7,2026-08-22
234,965,2,2,0,2026-08-22
2340,1063,1,0,1,2026-08-22
2340,110,1,0,1,2026-08-22
2340,1112,1,0,1,2026-08-22
2340,1125,1,1,0,2026-08-22
2340,1264,1,1,0,2026-08-22
2340,1889,1,0,1,2026-08-22
2340,2164,1,0,1,2026-08-22
2340,2245,1,1,0,2026-08-22
2340,2266,2,1,1,2026-08-22
2340,299,1,0,1,2026-08-22
2340,488,5,1,4,2026-08-22
2340,525,1,1,0,2026-08-22
2340,623,1,1,0,2026-08-22
2343,157,1,0,1,2026-08-22
2343,426,1,0,1,2026-08-22
2344,1490,1,0,1,2026-08-22
2344,2407,1,0,1,2026-08-22
2345,107,1,0,1,2026-08-22
2345,1245,2,2,0,2026-08-22
2345,1303,1,1,0,2026-08-22
2345,1361,1,0,1,2026-08-22
2345,1366,1,0,1,2026-08-22
2345,1422,3,0,3,2026-08-22
2345,1425,1,1,0,2026-08-22
2345,1439,1,1,0,2026-08-22
2345,1493,1,1,0,2026-08-22
2345,1516,1,0,1,2026-08-22
2345,1540,2,1,1,2026-08-22
2345,159,1,0,1,2026-08-22
2345,1621,1,0,1,2026-08-22
2345,1686,1,0,1,2026-08-22
2345,1782,1,0,1,2026-08-22
2345,181,1,0,1,2026-08-22
2345,1917,1,1,0,2026-08-22
2345,1920,1,0,1,2026-08-22
2345,1977,2,0,2,2026-08-22
2345,2019,4,2,2,2026-08-22
2345,2170,1,0,1,2026-08-22
2345,2189,3,1,2,2026-08-22
2345,2250,2,1,1,2026-08-22
2345,2262,1,1,0,2026-08-22
2345,2385,1,0,1,2026-08-22
2345,259,1,1,0,2026-08-22
2345,290,1,0,1,2026-08-22
2345,306,2,0,2,2026-08-22
2345,364,1,0,1,2026-08-22
2345,4049,1,1,0,2026-08-22
2345,411,1,1,0,2026-08-22
2345,46,1,1,0,2026-08-22
2345,492,1,1,0,2026-08-22
2345,840,2,1,1,2026-08-22
2345,987,1,0,1,2026-08-22
2346,107,2,2,0,2026-08-22
2346,1078,3,1,2,2026-08-22
2346,1108,4,1,3,2026-08-22
2346,1112,3,2,1,2026-08-22
2346,1310,2,1,1,2026-08-22
2346,1366,3,1,2,2026-08-22
2346,1490,5,2,3,2026-08-22
2346,1537,3,0,3,2026-08-22
2346,1552,1,0,1,2026-08-22
2346,1811,3,2,1,2026-08-22
2346,1852,1,1,0,2026-08-22
2346,1868,1,1,0,2026-08-22
2346,1888,1,1,0,2026-08-22
2346,1948,2,0,2,2026-08-22
2346,1977,2,1,1,2026-08-22
2346,1979,2,2,0,2026-08-22
2346,2012,1,1,0,2026-08-22
2346,203,2,2,0,2026-08-22
2346,2111,3,2,1,2026-08-22
2346,2227,1,1,0,2026-08-22
2346,2229,1,1,0,2026-08-22
2346,2235,3,1,2,2026-08-22
2346,2275,2,2,0,2026-08-22
2346,2323,1,0,1,2026-08-22
2346,2381,5,0,5,2026-08-22
2346,2400,1,1,0,2026-08-22
2346,2406,1,1,0,2026-08-22
2346,2499,1,1,0,2026-08-22
2346,2516,1,0,1,2026-08-22
2346,2537,6,2,4,2026-08-22
2346,377,5,3,2,2026-08-22
2346,544,3,1,2,2026-08-22
2346,625,8,1,7,2026-08-22
2346,753,4,2,2,2026-08-22
2346,800,2,1,1,2026-08-22
2346,849,1,1,0,2026-08-22
2346,918,11,7,4,2026-08-22
2347,615,1,1,0,2026-08-22
2348,1005,11,6,5,2026-08-22
2348,1092,1,0,1,2026-08-22
2348,1145,1,1,0,2026-08-22
2348,1176,1,1,0,2026-08-22
2348,1210,1,1,0,2026-08-22
2348,1253,3,3,0,2026-08-22
2348,1262,1,1,0,2026-08-22
2348,1266,2,2,0,2026-08-22
2348,1270,1,1,0,2026-08-22
2348,1352,1,1,0,2026-08-22
2348,1360,1,0,1,2026-08-22
2348,1369,2,0,2,2026-08-22
2348,137,5,2,3,2026-08-22
2348,1406,2,1,1,2026-08-22
2348,1484,1,1,0,2026-08-22
2348,1492,2,1,1,2026-08-22
2348,1522,9,7,2,2026-08-22
2348,1525,4,3,1,2026-08-22
2348,1575,1,1,0,2026-08-22
2348,1602,1,1,0,2026-08-22
2348,1647,1,1,0,2026-08-22
2348,166,6,4,2,2026-08-22
2348,1682,1,1,0,2026-08-22
2348,169,1,1,0,2026-08-22
2348,1757,3,2,1,2026-08-22
2348,1790,4,3,1,2026-08-22
2348,181,1,1,0,2026-08-22
2348,1859,1,1,0,2026-08-22
2348,1869,2,2,0,2026-08-22
2348,1932,2,1,1,2026-08-22
2348,1977,5,3,2,2026-08-22
2348,2189,1,0,1,2026-08-22
2348,2190,1,0,1,2026-08-22
2348,2214,13,10,3,2026-08-22
2348,2231,2,1,1,2026-08-22
2348,2368,1,1,0,2026-08-22
2348,2385,2,2,0,2026-08-22
2348,2403,7,7,0,2026-08-22
2348,2407,3,2,1,2026-08-22
2348,2468,1,1,0,2026-08-22
2348,2492,2,1,1,2026-08-22
2348,2508,1,1,0,2026-08-22
2348,348,1,1,0,2026-08-22
2348,380,1,1,0,2026-08-22
2348,384,2,1,1,2026-08-22
2348,45,5,4,1,2026-08-22
2348,534,1,0,1,2026-08-22
2348,568,1,1,0,2026-08-22
2348,638,1,1,0,2026-08-22
2348,71,3,2,1,2026-08-22
2348,793,1,1,0,2026-08-22
2348,795,4,3,1,2026-08-22
2348,798,5,5,0,2026-08-22
2348,835,2,2,0,2026-08-22
2348,964,4,4,0,2026-08-22
2349,1506,1,1,0,2026-08-22
2349,2498,1,0,1,2026-08-22
2349,377,1,0,1,2026-08-22
235,2214,2,0,2,2026-08-22
235,2492,1,0,1,2026-08-22
235,853,1,1,0,2026-08-22
2350,2474,1,0,1,2026-08-22
2350,250,1,0,1,2026-08-22
2351,2035,1,0,1,2026-08-22
2351,2534,1,0,1,2026-08-22
2351,87,1,0,1,2026-08-22
2352,462,1,0,1,2026-08-22
2353,1024,1,1,0,2026-08-22
2353,1088,1,1,0,2026-08-22
2353,110,3,0,3,2026-08-22
2353,1310,4,1,3,2026-08-22
2353,1382,1,1,0,2026-08-22
2353,1537,4,2,2,2026-08-22
2353,1704,1,1,0,2026-08-22
2353,1748,6,4,2,2026-08-22
2353,1809,2,1,1,2026-08-22
2353,1889,3,1,2,2026-08-22
2353,1940,1,1,0,2026-08-22
2353,2245,2,1,1,2026-08-22
2353,2323,2,2,0,2026-08-22
2353,2328,1,1,0,2026-08-22
2353,2466,2,1,1,2026-08-22
2353,280,2,1,1,2026-08-22
2353,299,1,0,1,2026-08-22
2353,43,1,1,0,2026-08-22
2353,501,1,1,0,2026-08-22
2353,666,1,1,0,2026-08-22
2353,773,1,1,0,2026-08-22
2353,888,3,0,3,2026-08-22
2353,935,5,2,3,2026-08-22
2353,967,1,1,0,2026-08-22
2354,1891,1,0,1,2026-08-22
2357,1148,1,0,1,2026-08-22
2357,1229,1,0,1,2026-08-22
2357,1645,1,0,1,2026-08-22
2357,3653,1,1,0,2026-08-22
2357,411,1,1,0,2026-08-22
2358,230,1,0,1,2026-08-22
236,1071,2,0,2,2026-08-22
236,2391,1,0,1,2026-08-22
236,4365,1,1,0,2026-08-22
236,457,2,0,2,2026-08-22
236,5867,1,1,0,2026-08-22
236,597,1,1,0,2026-08-22
2360,1148,5,4,1,2026-08-22
2360,1184,6,0,6,2026-08-22
2360,1214,7,2,5,2026-08-22
2360,1229,2,2,0,2026-08-22
2360,1236,1,0,1,2026-08-22
2360,1238,9,1,8,2026-08-22
2360,1241,1,1,0,2026-08-22
2360,1251,1,1,0,2026-08-22
2360,1280,1,0,1,2026-08-22
2360,1365,1,0,1,2026-08-22
2360,138,1,0,1,2026-08-22
2360,1403,2,1,1,2026-08-22
2360,1439,1,0,1,2026-08-22
2360,166,1,0,1,2026-08-22
2360,1965,6,3,3,2026-08-22
2360,2142,7,5,2,2026-08-22
2360,2186,1,1,0,2026-08-22
2360,2244,7,2,5,2026-08-22
2360,2407,3,2,1,2026-08-22
2360,2418,1,1,0,2026-08-22
2360,2422,1,1,0,2026-08-22
2360,2463,4,4,0,2026-08-22
2360,2494,1,1,0,2026-08-22
2360,3315,1,1,0,2026-08-22
2360,395,1,0,1,2026-08-22
2360,4021,1,1,0,2026-08-22
2360,4499,1,1,0,2026-08-22
2360,461,3,1,2,2026-08-22
2360,4901,1,1,0,2026-08-22
2360,538,1,1,0,2026-08-22
2360,5915,1,1,0,2026-08-22
2361,1022,1,1,0,2026-08-22
2361,1052,1,1,0,2026-08-22
2361,1054,1,1,0,2026-08-22
2361,107,1,1,0,2026-08-22
2361,1078,1,1,0,2026-08-22
2361,1105,7,4,3,2026-08-22
2361,1115,1,0,1,2026-08-22
2361,1116,1,1,0,2026-08-22
2361,1127,1,1,0,2026-08-22
2361,1304,3,1,2,2026-08-22
2361,1326,2,0,2,2026-08-22
2361,1411,1,0,1,2026-08-22
2361,1498,2,2,0,2026-08-22
2361,1545,1,0,1,2026-08-22
2361,159,2,0,2,2026-08-22
2361,160,3,2,1,2026-08-22
2361,1668,1,1,0,2026-08-22
2361,1852,1,0,1,2026-08-22
2361,1856,1,0,1,2026-08-22
2361,1867,1,1,0,2026-08-22
2361,189,4,1,3,2026-08-22
2361,2014,2,0,2,2026-08-22
2361,2044,2,1,1,2026-08-22
2361,209,4,4,0,2026-08-22
2361,210,2,2,0,2026-08-22
2361,2111,2,2,0,2026-08-22
2361,2149,1,1,0,2026-08-22
2361,2182,4,3,1,2026-08-22
2361,2208,1,0,1,2026-08-22
2361,2254,5,3,2,2026-08-22
2361,2262,3,2,1,2026-08-22
2361,2281,1,1,0,2026-08-22
2361,2335,1,1,0,2026-08-22
2361,2381,7,4,3,2026-08-22
2361,2491,3,3,0,2026-08-22
2361,385,3,3,0,2026-08-22
2361,40,9,7,2,2026-08-22
2361,428,1,1,0,2026-08-22
2361,47,3,3,0,2026-08-22
2361,482,3,3,0,2026-08-22
2361,571,1,0,1,2026-08-22
2361,595,2,2,0,2026-08-22
2361,625,5,3,2,2026-08-22
2361,638,1,1,0,2026-08-22
2361,707,1,0,1,2026-08-22
2361,751,5,3,2,2026-08-22
2361,844,4,3,1,2026-08-22
